'13:34:05','REG1 mudou para HIGH (>900).'
'13:34:05','REG0 mudou para HIGH (>900).'
'13:34:05','REG1 normalizado.'
'13:34:06','REG0 normalizado.'
'13:34:07','REG2 mudou para HIGH (>900).'
'13:34:08','REG2 normalizado.'
'13:34:10','REG1 mudou para HIGH (>900).'
'13:34:10','REG1 normalizado.'
'13:34:11','REG2 mudou para HIGH (>900).'
'13:34:12','REG2 normalizado.'
'13:34:12','REG2 mudou para HIGH (>900).'
'13:34:13','REG2 normalizado.'
'13:34:14','REG0 mudou para HIGH (>900).'
'13:34:14','REG0 normalizado.'
'13:34:20','REG1 mudou para HIGH (>900).'
'13:34:20','Flag2 mudou para HIGH.'
'13:34:20','REG1 normalizado.'
'13:34:20','Flag2 mudou para LOW.'
'13:34:23','REG0 mudou para HIGH (>900).'
'13:34:23','REG0 normalizado.'
'13:34:24','REG0 mudou para HIGH (>900).'
'13:34:24','REG0 normalizado.'
'13:34:25','REG2 mudou para HIGH (>900).'
'13:34:26','REG2 normalizado.'
'13:34:28','REG1 mudou para HIGH (>900).'
'13:34:28','REG1 normalizado.'
'13:34:30','REG1 mudou para HIGH (>900).'
'13:34:30','REG1 normalizado.'
'13:34:31','REG0 mudou para HIGH (>900).'
'13:34:32','REG0 normalizado.'
'13:34:32','REG0 mudou para HIGH (>900).'
'13:34:33','REG0 normalizado.'
'13:34:33','Flag2 mudou para HIGH.'
'13:34:34','Flag2 mudou para LOW.'
'13:34:37','REG0 mudou para HIGH (>900).'
'13:34:37','REG0 normalizado.'
'13:34:38','REG1 mudou para HIGH (>900).'
'13:34:39','REG1 normalizado.'
'13:34:43','REG2 mudou para HIGH (>900).'
'13:34:44','REG2 normalizado.'
'13:34:45','REG0 mudou para HIGH (>900).'
'13:34:46','REG0 normalizado.'
'13:34:50','REG0 mudou para HIGH (>900).'
'13:34:50','REG1 mudou para HIGH (>900).'
'13:34:50','REG0 normalizado.'
'13:34:50','REG1 normalizado.'
'13:34:53','REG1 mudou para HIGH (>900).'
'13:34:54','REG1 normalizado.'
'13:34:54','REG2 mudou para HIGH (>900).'
'13:34:55','REG0 mudou para HIGH (>900).'
'13:34:55','REG2 normalizado.'
'13:34:55','REG0 normalizado.'
'13:34:55','Flag2 mudou para HIGH.'
'13:34:56','Flag2 mudou para LOW.'
'13:34:56','REG0 mudou para HIGH (>900).'
'13:34:57','REG0 normalizado.'
'13:34:57','REG2 mudou para HIGH (>900).'
'13:34:57','REG2 normalizado.'
'13:34:58','REG0 mudou para HIGH (>900).'
'13:34:58','REG2 mudou para HIGH (>900).'
'13:34:59','REG0 normalizado.'
'13:34:59','REG2 normalizado.'
'13:35:02','REG0 mudou para HIGH (>900).'
'13:35:02','REG0 normalizado.'
'13:35:02','Flag2 mudou para HIGH.'
'13:35:03','Flag2 mudou para LOW.'
'13:35:03','REG0 mudou para HIGH (>900).'
'13:35:04','REG0 normalizado.'
'13:35:06','REG0 mudou para HIGH (>900).'
'13:35:06','REG0 normalizado.'
'13:35:08','Flag2 mudou para HIGH.'
'13:35:09','Flag2 mudou para LOW.'
'13:35:10','REG1 mudou para HIGH (>900).'
'13:35:10','REG2 mudou para HIGH (>900).'
'13:35:10','REG1 normalizado.'
'13:35:10','REG2 normalizado.'
'13:35:11','REG2 mudou para HIGH (>900).'
'13:35:12','REG2 normalizado.'
'13:35:12','REG2 mudou para HIGH (>900).'
'13:35:13','REG2 normalizado.'
'13:35:15','REG0 mudou para HIGH (>900).'
'13:35:16','REG0 normalizado.'
'13:35:16','REG2 mudou para HIGH (>900).'
'13:35:17','REG2 normalizado.'
'13:35:19','REG0 mudou para HIGH (>900).'
'13:35:19','Flag2 mudou para HIGH.'
'13:35:20','REG0 normalizado.'
'13:35:20','Flag2 mudou para LOW.'
'13:35:21','REG2 mudou para HIGH (>900).'
'13:35:22','REG0 mudou para HIGH (>900).'
'13:35:22','REG2 normalizado.'
'13:35:22','REG0 normalizado.'
'13:35:22','REG2 mudou para HIGH (>900).'
'13:35:23','REG2 normalizado.'
'13:35:24','REG2 mudou para HIGH (>900).'
'13:35:25','REG2 normalizado.'
'13:35:29','REG0 mudou para HIGH (>900).'
'13:35:30','REG0 normalizado.'
'13:35:30','REG1 mudou para HIGH (>900).'
'13:35:30','REG2 mudou para HIGH (>900).'
'13:35:30','REG1 normalizado.'
'13:35:30','REG2 normalizado.'
'13:35:33','Flag2 mudou para HIGH.'
'13:35:34','Flag2 mudou para LOW.'
'13:35:35','Flag2 mudou para HIGH.'
'13:35:35','REG2 mudou para HIGH (>900).'
'13:35:35','Flag2 mudou para LOW.'
'13:35:36','REG0 mudou para HIGH (>900).'
'13:35:36','REG1 mudou para HIGH (>900).'
'13:35:36','REG2 normalizado.'
'13:35:36','REG0 normalizado.'
'13:35:36','REG1 normalizado.'
'13:35:37','REG0 mudou para HIGH (>900).'
'13:35:37','REG0 normalizado.'
'13:35:38','REG1 mudou para HIGH (>900).'
'13:35:38','REG1 normalizado.'
'13:35:40','REG0 mudou para HIGH (>900).'
'13:35:40','REG0 normalizado.'
'13:35:42','Flag2 mudou para HIGH.'
'13:35:42','Flag2 mudou para LOW.'
'13:35:43','Flag2 mudou para HIGH.'
'13:35:44','REG1 mudou para HIGH (>900).'
'13:35:44','Flag2 mudou para LOW.'
'13:35:44','REG1 normalizado.'
'13:35:45','REG2 mudou para HIGH (>900).'
'13:35:46','REG2 normalizado.'
'13:35:46','REG0 mudou para HIGH (>900).'
'13:35:47','REG0 normalizado.'
'13:35:48','REG0 mudou para HIGH (>900).'
'13:35:49','REG0 normalizado.'
'13:35:50','REG0 mudou para HIGH (>900).'
'13:35:51','REG0 normalizado.'
'13:35:52','REG2 mudou para HIGH (>900).'
'13:35:52','REG2 normalizado.'
'13:35:53','REG2 mudou para HIGH (>900).'
'13:35:53','Flag2 mudou para HIGH.'
'13:35:53','Flag2 mudou para LOW.'
'13:35:54','REG2 normalizado.'
'13:35:55','REG1 mudou para HIGH (>900).'
'13:35:55','REG1 normalizado.'
'13:35:57','REG2 mudou para HIGH (>900).'
'13:35:57','REG2 normalizado.'
'13:35:58','Flag2 mudou para HIGH.'
'13:35:58','Flag2 mudou para LOW.'
'13:36:01','REG0 mudou para HIGH (>900).'
'13:36:02','REG0 normalizado.'
'13:36:03','REG1 mudou para HIGH (>900).'
'13:36:04','REG1 normalizado.'
'13:36:06','Flag2 mudou para HIGH.'
'13:36:06','Flag2 mudou para LOW.'
'13:36:09','REG0 mudou para HIGH (>900).'
'13:36:10','REG0 normalizado.'
'13:36:11','REG2 mudou para HIGH (>900).'
'13:36:11','REG2 normalizado.'
'13:36:11','Flag2 mudou para HIGH.'
'13:36:12','Flag2 mudou para LOW.'
'13:36:14','Flag2 mudou para HIGH.'
'13:36:14','Flag2 mudou para LOW.'
'13:36:16','REG2 mudou para HIGH (>900).'
'13:36:17','REG2 normalizado.'
'13:36:19','REG1 mudou para HIGH (>900).'
'13:36:20','REG1 normalizado.'
'13:36:21','REG1 mudou para HIGH (>900).'
'13:36:21','REG1 normalizado.'
'13:36:22','REG0 mudou para HIGH (>900).'
'13:36:23','REG0 normalizado.'
'13:36:23','REG1 mudou para HIGH (>900).'
'13:36:24','REG0 mudou para HIGH (>900).'
'13:36:24','REG1 normalizado.'
'13:36:24','REG0 normalizado.'
'13:36:26','REG0 mudou para HIGH (>900).'
'13:36:26','REG2 mudou para HIGH (>900).'
'13:36:27','REG2 normalizado.'
'13:36:27','REG0 normalizado.'
'13:36:28','REG1 mudou para HIGH (>900).'
'13:36:29','REG1 normalizado.'
'13:36:29','REG2 mudou para HIGH (>900).'
'13:36:29','REG2 normalizado.'
'13:36:30','REG0 mudou para HIGH (>900).'
'13:36:31','REG0 normalizado.'
'13:36:33','Flag2 mudou para HIGH.'
'13:36:33','REG2 mudou para HIGH (>900).'
'13:36:33','Flag2 mudou para LOW.'
'13:36:34','REG2 normalizado.'
'13:36:35','REG2 mudou para HIGH (>900).'
'13:36:36','REG2 normalizado.'
'13:36:37','REG2 mudou para HIGH (>900).'
'13:36:38','REG2 normalizado.'
'13:36:39','REG1 mudou para HIGH (>900).'
'13:36:39','REG1 normalizado.'
'13:36:40','REG2 mudou para HIGH (>900).'
'13:36:40','REG2 normalizado.'
'13:36:41','REG1 mudou para HIGH (>900).'
'13:36:41','REG2 mudou para HIGH (>900).'
'13:36:42','REG1 normalizado.'
'13:36:42','REG2 normalizado.'
'13:36:49','REG0 mudou para HIGH (>900).'
'13:36:50','REG0 normalizado.'
'13:36:50','REG1 mudou para HIGH (>900).'
'13:36:51','REG1 normalizado.'
'13:36:51','REG0 mudou para HIGH (>900).'
'13:36:52','REG0 normalizado.'
'13:36:52','REG0 mudou para HIGH (>900).'
'13:36:52','REG1 mudou para HIGH (>900).'
'13:36:53','REG1 normalizado.'
'13:36:53','REG0 normalizado.'
'13:36:57','REG0 mudou para HIGH (>900).'
'13:36:57','Flag2 mudou para HIGH.'
'13:36:57','Flag2 mudou para LOW.'
'13:36:58','REG0 normalizado.'
'13:36:59','REG1 mudou para HIGH (>900).'
'13:36:59','REG0 mudou para HIGH (>900).'
'13:36:59','REG1 normalizado.'
'13:37:00','REG0 normalizado.'
'13:37:00','REG1 mudou para HIGH (>900).'
'13:37:00','REG1 normalizado.'
'13:37:00','REG2 mudou para HIGH (>900).'
'13:37:01','REG2 normalizado.'
'13:37:03','REG2 mudou para HIGH (>900).'
'13:37:04','REG1 mudou para HIGH (>900).'
'13:37:04','REG2 normalizado.'
'13:37:04','REG1 normalizado.'
'13:37:05','REG2 mudou para HIGH (>900).'
'13:37:05','REG0 mudou para HIGH (>900).'
'13:37:05','REG2 normalizado.'
'13:37:06','REG0 normalizado.'
'13:37:10','REG1 mudou para HIGH (>900).'
'13:37:10','REG1 normalizado.'
'13:37:12','REG1 mudou para HIGH (>900).'
'13:37:12','REG2 mudou para HIGH (>900).'
'13:37:12','REG1 normalizado.'
'13:37:12','REG2 normalizado.'
'13:37:15','Flag2 mudou para HIGH.'
'13:37:16','REG0 mudou para HIGH (>900).'
'13:37:16','Flag2 mudou para LOW.'
'13:37:16','REG0 normalizado.'
'13:37:17','REG1 mudou para HIGH (>900).'
'13:37:17','REG1 normalizado.'
'13:37:19','REG2 mudou para HIGH (>900).'
'13:37:20','REG2 normalizado.'
'13:37:23','Flag2 mudou para HIGH.'
'13:37:23','REG2 mudou para HIGH (>900).'
'13:37:23','Flag2 mudou para LOW.'
'13:37:24','REG1 mudou para HIGH (>900).'
'13:37:24','REG2 normalizado.'
'13:37:24','REG1 normalizado.'
'13:37:27','REG1 mudou para HIGH (>900).'
'13:37:27','REG1 normalizado.'
'13:37:29','REG2 mudou para HIGH (>900).'
'13:37:29','REG2 normalizado.'
'13:37:32','REG1 mudou para HIGH (>900).'
'13:37:32','REG1 normalizado.'
'13:37:34','REG1 mudou para HIGH (>900).'
'13:37:35','REG1 normalizado.'
'13:37:36','REG0 mudou para HIGH (>900).'
'13:37:37','REG0 normalizado.'
'13:37:39','REG1 mudou para HIGH (>900).'
'13:37:39','REG1 normalizado.'
'13:37:39','REG2 mudou para HIGH (>900).'
'13:37:40','REG2 normalizado.'
'13:37:41','REG1 mudou para HIGH (>900).'
'13:37:42','REG1 normalizado.'
'13:37:44','Flag2 mudou para HIGH.'
'13:37:44','Flag2 mudou para LOW.'
'13:37:45','REG1 mudou para HIGH (>900).'
'13:37:47','REG1 normalizado.'
'13:37:48','REG0 mudou para HIGH (>900).'
'13:37:48','Flag2 mudou para HIGH.'
'13:37:49','REG0 normalizado.'
'13:37:49','Flag2 mudou para LOW.'
'13:37:50','REG1 mudou para HIGH (>900).'
'13:37:51','REG1 normalizado.'
'13:37:53','REG2 mudou para HIGH (>900).'
'13:37:54','REG2 normalizado.'
'13:37:57','REG1 mudou para HIGH (>900).'
'13:37:58','REG1 normalizado.'
'13:37:58','REG2 mudou para HIGH (>900).'
'13:37:58','REG2 normalizado.'
'13:37:59','REG2 mudou para HIGH (>900).'
'13:38:00','REG2 normalizado.'
'13:38:04','REG2 mudou para HIGH (>900).'
'13:38:04','REG1 mudou para HIGH (>900).'
'13:38:04','REG2 normalizado.'
'13:38:05','REG1 normalizado.'
'13:38:06','Flag2 mudou para HIGH.'
'13:38:06','Flag2 mudou para LOW.'
'13:38:07','REG1 mudou para HIGH (>900).'
'13:38:08','REG1 normalizado.'
'13:38:10','REG2 mudou para HIGH (>900).'
'13:38:11','REG2 normalizado.'
'13:38:12','REG1 mudou para HIGH (>900).'
'13:38:13','REG1 normalizado.'
'13:38:16','REG0 mudou para HIGH (>900).'
'13:38:16','REG0 normalizado.'
'13:38:17','REG1 mudou para HIGH (>900).'
'13:38:18','REG1 normalizado.'
'13:38:20','REG0 mudou para HIGH (>900).'
'13:38:20','REG0 normalizado.'
'13:38:22','REG1 mudou para HIGH (>900).'
'13:38:23','REG1 normalizado.'
'13:38:23','REG0 mudou para HIGH (>900).'
'13:38:24','REG0 normalizado.'
'13:38:24','REG2 mudou para HIGH (>900).'
'13:38:24','REG2 normalizado.'
'13:38:26','REG1 mudou para HIGH (>900).'
'13:38:27','REG1 normalizado.'
'13:38:28','REG2 mudou para HIGH (>900).'
'13:38:28','REG2 normalizado.'
'13:38:33','REG2 mudou para HIGH (>900).'
'13:38:34','REG2 normalizado.'
'13:38:34','Flag2 mudou para HIGH.'
'13:38:35','Flag2 mudou para LOW.'
'13:38:37','REG0 mudou para HIGH (>900).'
'13:38:37','REG1 mudou para HIGH (>900).'
'13:38:37','REG0 normalizado.'
'13:38:37','REG1 normalizado.'
'13:38:38','REG0 mudou para HIGH (>900).'
'13:38:38','REG0 normalizado.'
'13:38:38','REG1 mudou para HIGH (>900).'
'13:38:39','REG1 normalizado.'
'13:38:39','REG1 mudou para HIGH (>900).'
'13:38:40','REG1 normalizado.'
'13:38:44','REG2 mudou para HIGH (>900).'
'13:38:44','REG2 normalizado.'
'13:38:48','Flag2 mudou para HIGH.'
'13:38:49','Flag2 mudou para LOW.'
'13:38:51','REG2 mudou para HIGH (>900).'
'13:38:52','REG2 normalizado.'
'13:38:54','Flag2 mudou para HIGH.'
'13:38:55','Flag2 mudou para LOW.'
'13:38:58','REG0 mudou para HIGH (>900).'
'13:38:59','REG0 normalizado.'
'13:39:00','REG0 mudou para HIGH (>900).'
'13:39:00','REG2 mudou para HIGH (>900).'
'13:39:01','REG0 normalizado.'
'13:39:01','REG2 normalizado.'
'13:39:05','REG2 mudou para HIGH (>900).'
'13:39:05','REG0 mudou para HIGH (>900).'
'13:39:05','REG2 normalizado.'
'13:39:06','REG0 normalizado.'
'13:39:07','REG1 mudou para HIGH (>900).'
'13:39:07','REG1 normalizado.'
'13:39:08','REG0 mudou para HIGH (>900).'
'13:39:08','REG0 normalizado.'
'13:39:08','REG2 mudou para HIGH (>900).'
'13:39:09','REG2 normalizado.'
'13:39:09','Flag2 mudou para HIGH.'
'13:39:09','Flag2 mudou para LOW.'
'13:39:10','Flag2 mudou para HIGH.'
'13:39:10','Flag2 mudou para LOW.'
'13:39:11','REG0 mudou para HIGH (>900).'
'13:39:11','REG0 normalizado.'
'13:39:12','REG1 mudou para HIGH (>900).'
'13:39:12','REG1 normalizado.'
'13:39:12','REG2 mudou para HIGH (>900).'
'13:39:13','REG2 normalizado.'
'13:39:19','REG1 mudou para HIGH (>900).'
'13:39:19','REG2 mudou para HIGH (>900).'
'13:39:20','REG2 normalizado.'
'13:39:20','REG1 normalizado.'
'13:39:20','REG2 mudou para HIGH (>900).'
'13:39:20','Flag2 mudou para HIGH.'
'13:39:21','REG2 normalizado.'
'13:39:21','Flag2 mudou para LOW.'
'13:39:25','REG2 mudou para HIGH (>900).'
'13:39:25','Flag2 mudou para HIGH.'
'13:39:25','REG2 normalizado.'
'13:39:25','Flag2 mudou para LOW.'
'13:39:27','REG0 mudou para HIGH (>900).'
'13:39:28','REG0 normalizado.'
'13:39:28','REG2 mudou para HIGH (>900).'
'13:39:28','REG2 normalizado.'
'13:39:32','REG0 mudou para HIGH (>900).'
'13:39:32','REG0 normalizado.'
'13:39:32','Flag2 mudou para HIGH.'
'13:39:33','Flag2 mudou para LOW.'
'13:39:33','REG1 mudou para HIGH (>900).'
'13:39:34','REG1 normalizado.'
'13:39:34','REG0 mudou para HIGH (>900).'
'13:39:35','REG0 normalizado.'
'13:39:35','REG1 mudou para HIGH (>900).'
'13:39:36','REG1 normalizado.'
'13:39:36','REG2 mudou para HIGH (>900).'
'13:39:36','REG2 normalizado.'
'13:39:37','REG0 mudou para HIGH (>900).'
'13:39:38','REG0 normalizado.'
'13:39:38','Flag2 mudou para HIGH.'
'13:39:38','REG1 mudou para HIGH (>900).'
'13:39:38','Flag2 mudou para LOW.'
'13:39:39','REG1 normalizado.'
'13:39:39','REG2 mudou para HIGH (>900).'
'13:39:40','REG2 normalizado.'
'13:39:40','REG1 mudou para HIGH (>900).'
'13:39:41','REG1 normalizado.'
'13:39:44','Flag2 mudou para HIGH.'
'13:39:45','Flag2 mudou para LOW.'
'13:39:53','REG0 mudou para HIGH (>900).'
'13:39:53','REG1 mudou para HIGH (>900).'
'13:39:53','REG0 normalizado.'
'13:39:53','REG1 normalizado.'
'13:39:55','REG2 mudou para HIGH (>900).'
'13:39:55','REG2 normalizado.'
'13:39:58','REG2 mudou para HIGH (>900).'
'13:39:58','Flag2 mudou para HIGH.'
'13:39:58','REG2 normalizado.'
'13:39:59','REG0 mudou para HIGH (>900).'
'13:39:59','Flag2 mudou para LOW.'
'13:39:59','REG0 normalizado.'
'13:40:00','REG0 mudou para HIGH (>900).'
'13:40:01','REG0 normalizado.'
'13:40:02','REG0 mudou para HIGH (>900).'
'13:40:02','REG0 normalizado.'
'13:40:03','REG1 mudou para HIGH (>900).'
'13:40:04','REG1 normalizado.'
'13:40:05','REG0 mudou para HIGH (>900).'
'13:40:05','REG0 normalizado.'
'13:40:07','REG0 mudou para HIGH (>900).'
'13:40:08','REG0 normalizado.'
'13:40:10','REG1 mudou para HIGH (>900).'
'13:40:11','REG1 normalizado.'
'13:40:11','REG2 mudou para HIGH (>900).'
'13:40:11','Flag2 mudou para HIGH.'
'13:40:11','REG0 mudou para HIGH (>900).'
'13:40:11','REG2 normalizado.'
'13:40:11','Flag2 mudou para LOW.'
'13:40:12','Flag2 mudou para HIGH.'
'13:40:12','Flag2 mudou para LOW.'
'13:40:13','REG0 normalizado.'
'13:40:13','REG1 mudou para HIGH (>900).'
'13:40:14','REG1 normalizado.'
'13:40:14','REG1 mudou para HIGH (>900).'
'13:40:15','REG1 normalizado.'
'13:40:15','Flag2 mudou para HIGH.'
'13:40:16','Flag2 mudou para LOW.'
'13:40:16','REG2 mudou para HIGH (>900).'
'13:40:17','REG1 mudou para HIGH (>900).'
'13:40:17','REG2 normalizado.'
'13:40:17','REG1 normalizado.'
'13:40:18','REG0 mudou para HIGH (>900).'
'13:40:19','REG0 normalizado.'
'13:40:19','REG0 mudou para HIGH (>900).'
'13:40:19','REG1 mudou para HIGH (>900).'
'13:40:20','REG0 normalizado.'
'13:40:20','REG1 normalizado.'
'13:40:20','REG2 mudou para HIGH (>900).'
'13:40:21','REG2 normalizado.'
'13:40:22','REG0 mudou para HIGH (>900).'
'13:40:22','REG0 normalizado.'
'13:40:22','REG2 mudou para HIGH (>900).'
'13:40:23','REG2 normalizado.'
'13:40:24','REG2 mudou para HIGH (>900).'
'13:40:25','REG2 normalizado.'
'13:40:26','REG2 mudou para HIGH (>900).'
'13:40:26','REG2 normalizado.'
'13:40:28','REG0 mudou para HIGH (>900).'
'13:40:28','REG1 mudou para HIGH (>900).'
'13:40:29','REG0 normalizado.'
'13:40:29','REG1 normalizado.'
'13:40:32','Flag2 mudou para HIGH.'
'13:40:33','REG2 mudou para HIGH (>900).'
'13:40:33','Flag2 mudou para LOW.'
'13:40:33','REG2 normalizado.'
'13:40:34','Flag2 mudou para HIGH.'
'13:40:34','Flag2 mudou para LOW.'
'13:40:35','REG0 mudou para HIGH (>900).'
'13:40:35','Flag2 mudou para HIGH.'
'13:40:35','REG0 normalizado.'
'13:40:36','Flag2 mudou para LOW.'
'13:40:37','REG0 mudou para HIGH (>900).'
'13:40:37','REG0 normalizado.'
'13:40:38','REG1 mudou para HIGH (>900).'
'13:40:39','REG0 mudou para HIGH (>900).'
'13:40:39','REG1 normalizado.'
'13:40:39','REG0 normalizado.'
'13:40:42','REG1 mudou para HIGH (>900).'
'13:40:42','REG1 normalizado.'
'13:40:42','REG2 mudou para HIGH (>900).'
'13:40:43','REG2 normalizado.'
'13:40:43','REG1 mudou para HIGH (>900).'
'13:40:44','REG1 normalizado.'
'13:40:46','REG0 mudou para HIGH (>900).'
'13:40:47','REG0 normalizado.'
'13:40:47','Flag2 mudou para HIGH.'
'13:40:47','Flag2 mudou para LOW.'
'13:40:48','REG1 mudou para HIGH (>900).'
'13:40:48','Flag2 mudou para HIGH.'
'13:40:48','REG0 mudou para HIGH (>900).'
'13:40:48','REG1 normalizado.'
'13:40:48','Flag2 mudou para LOW.'
'13:40:49','REG0 normalizado.'
'13:40:49','REG0 mudou para HIGH (>900).'
'13:40:50','REG0 normalizado.'
'13:40:51','Flag2 mudou para HIGH.'
'13:40:52','REG2 mudou para HIGH (>900).'
'13:40:52','Flag2 mudou para LOW.'
'13:40:52','REG0 mudou para HIGH (>900).'
'13:40:52','REG2 normalizado.'
'13:40:53','REG0 normalizado.'
'13:40:53','Flag2 mudou para HIGH.'
'13:40:53','REG0 mudou para HIGH (>900).'
'13:40:54','Flag2 mudou para LOW.'
'13:40:54','REG0 normalizado.'
'13:40:55','REG1 mudou para HIGH (>900).'
'13:40:55','REG2 mudou para HIGH (>900).'
'13:40:56','REG2 normalizado.'
'13:40:56','REG1 normalizado.'
'13:40:57','REG2 mudou para HIGH (>900).'
'13:40:57','REG0 mudou para HIGH (>900).'
'13:40:57','REG2 normalizado.'
'13:40:58','REG0 normalizado.'
'13:40:59','REG2 mudou para HIGH (>900).'
'13:41:00','REG2 normalizado.'
'13:41:01','REG1 mudou para HIGH (>900).'
'13:41:02','REG1 normalizado.'
'13:41:02','REG2 mudou para HIGH (>900).'
'13:41:03','REG2 normalizado.'
'13:41:04','REG0 mudou para HIGH (>900).'
'13:41:04','REG0 normalizado.'
'13:41:05','REG0 mudou para HIGH (>900).'
'13:41:05','REG0 normalizado.'
'13:41:05','Flag2 mudou para HIGH.'
'13:41:06','REG2 mudou para HIGH (>900).'
'13:41:06','Flag2 mudou para LOW.'
'13:41:06','REG1 mudou para HIGH (>900).'
'13:41:06','REG2 normalizado.'
'13:41:07','REG1 normalizado.'
'13:41:09','REG1 mudou para HIGH (>900).'
'13:41:09','REG1 normalizado.'
'13:41:10','REG0 mudou para HIGH (>900).'
'13:41:10','REG2 mudou para HIGH (>900).'
'13:41:11','REG0 normalizado.'
'13:41:11','REG1 mudou para HIGH (>900).'
'13:41:11','REG2 normalizado.'
'13:41:11','REG1 normalizado.'
'13:41:12','REG0 mudou para HIGH (>900).'
'13:41:12','Flag2 mudou para HIGH.'
'13:41:13','REG0 normalizado.'
'13:41:13','Flag2 mudou para LOW.'
'13:41:15','REG1 mudou para HIGH (>900).'
'13:41:15','REG2 mudou para HIGH (>900).'
'13:41:16','REG1 normalizado.'
'13:41:16','REG2 normalizado.'
'13:41:16','REG2 mudou para HIGH (>900).'
'13:41:17','REG0 mudou para HIGH (>900).'
'13:41:17','REG2 normalizado.'
'13:41:17','Flag2 mudou para HIGH.'
'13:41:17','REG0 normalizado.'
'13:41:17','Flag2 mudou para LOW.'
'13:41:18','REG2 mudou para HIGH (>900).'
'13:41:18','Flag2 mudou para HIGH.'
'13:41:19','REG1 mudou para HIGH (>900).'
'13:41:19','REG2 normalizado.'
'13:41:19','Flag2 mudou para LOW.'
'13:41:19','REG0 mudou para HIGH (>900).'
'13:41:19','REG1 normalizado.'
'13:41:20','REG0 normalizado.'
'13:41:20','Flag2 mudou para HIGH.'
'13:41:20','REG2 mudou para HIGH (>900).'
'13:41:20','Flag2 mudou para LOW.'
'13:41:21','REG2 normalizado.'
'13:41:24','Flag2 mudou para HIGH.'
'13:41:25','Flag2 mudou para LOW.'
'13:41:25','REG1 mudou para HIGH (>900).'
'13:41:25','Flag2 mudou para HIGH.'
'13:41:26','REG1 normalizado.'
'13:41:26','Flag2 mudou para LOW.'
'13:41:27','REG0 mudou para HIGH (>900).'
'13:41:28','REG0 normalizado.'
'13:41:28','REG1 mudou para HIGH (>900).'
'13:41:29','REG1 normalizado.'
'13:41:30','REG0 mudou para HIGH (>900).'
'13:41:31','REG0 normalizado.'
'13:41:31','REG2 mudou para HIGH (>900).'
'13:41:31','REG2 normalizado.'
'13:41:33','REG0 mudou para HIGH (>900).'
'13:41:33','REG0 normalizado.'
'13:41:36','Flag2 mudou para HIGH.'
'13:41:36','REG0 mudou para HIGH (>900).'
'13:41:36','Flag2 mudou para LOW.'
'13:41:37','REG0 normalizado.'
'13:41:42','Flag2 mudou para HIGH.'
'13:41:43','REG0 mudou para HIGH (>900).'
'13:41:43','REG1 mudou para HIGH (>900).'
'13:41:43','Flag2 mudou para LOW.'
'13:41:43','REG0 normalizado.'
'13:41:43','REG1 normalizado.'
'13:41:49','REG2 mudou para HIGH (>900).'
'13:41:50','REG0 mudou para HIGH (>900).'
'13:41:50','REG2 normalizado.'
'13:41:50','REG0 normalizado.'
'13:41:51','REG2 mudou para HIGH (>900).'
'13:41:51','REG2 normalizado.'
'13:41:52','Flag2 mudou para HIGH.'
'13:41:52','Flag2 mudou para LOW.'
'13:41:58','REG0 mudou para HIGH (>900).'
'13:41:58','REG1 mudou para HIGH (>900).'
'13:41:59','REG0 normalizado.'
'13:41:59','REG1 normalizado.'
'13:42:04','REG2 mudou para HIGH (>900).'
'13:42:04','REG2 normalizado.'
'13:42:08','REG2 mudou para HIGH (>900).'
'13:42:08','Flag2 mudou para HIGH.'
'13:42:08','Flag2 mudou para LOW.'
'13:42:09','REG2 normalizado.'
'13:42:10','REG2 mudou para HIGH (>900).'
'13:42:11','REG1 mudou para HIGH (>900).'
'13:42:11','REG2 normalizado.'
'13:42:11','REG1 normalizado.'
'13:42:13','Flag2 mudou para HIGH.'
'13:42:13','Flag2 mudou para LOW.'
'13:42:14','REG1 mudou para HIGH (>900).'
'13:42:14','REG1 normalizado.'
'13:42:15','REG0 mudou para HIGH (>900).'
'13:42:16','REG0 normalizado.'
'13:42:16','Flag2 mudou para HIGH.'
'13:42:16','Flag2 mudou para LOW.'
'13:42:18','REG0 mudou para HIGH (>900).'
'13:42:19','REG0 normalizado.'
'13:42:20','REG0 mudou para HIGH (>900).'
'13:42:20','REG0 normalizado.'
'13:42:20','REG1 mudou para HIGH (>900).'
'13:42:21','REG1 normalizado.'
'13:42:23','REG2 mudou para HIGH (>900).'
'13:42:23','REG2 normalizado.'
'13:42:25','Flag2 mudou para HIGH.'
'13:42:25','Flag2 mudou para LOW.'
'13:42:27','REG1 mudou para HIGH (>900).'
'13:42:28','REG0 mudou para HIGH (>900).'
'13:42:28','REG1 normalizado.'
'13:42:28','Flag2 mudou para HIGH.'
'13:42:28','REG0 normalizado.'
'13:42:28','REG1 mudou para HIGH (>900).'
'13:42:28','REG2 mudou para HIGH (>900).'
'13:42:28','Flag2 mudou para LOW.'
'13:42:29','REG1 normalizado.'
'13:42:29','REG2 normalizado.'
'13:42:30','REG1 mudou para HIGH (>900).'
'13:42:30','REG1 normalizado.'
'13:42:32','REG1 mudou para HIGH (>900).'
'13:42:32','REG1 normalizado.'
'13:42:36','REG2 mudou para HIGH (>900).'
'13:42:36','REG0 mudou para HIGH (>900).'
'13:42:36','REG1 mudou para HIGH (>900).'
'13:42:36','REG2 normalizado.'
'13:42:37','REG0 normalizado.'
